medium,ploidy,replicate,exp_folder,Position_n,Cell_ID,category,mKate_stain_index,mNeon_inside_cell_stain_index
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_25,1,SCGE,3.200000873697208,2.139866731236163
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_25,5,SCGE,2.950977688838911,2.958361886655181
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_26,1,SCGE,2.053819810472417,2.3212729847248736
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_26,2,SCGE,2.010123007011436,2.2617572205481955
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_27,1,SCGE,2.7751339125988603,2.952155294934369
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_27,2,SCGE,2.91244776087388,2.460613624144444
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_28,1,SCGE,2.9598412126902067,3.4216831541360904
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_28,2,SCGE,3.82947826917674,0.9116487676936968
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_29,1,SCGE,2.382783445117735,2.59985128413768
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_29,2,SCGE,2.5288953613457763,2.1248709747447303
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_30,1,SCGE,2.32136527073092,2.254070639091593
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_30,2,SCGE,2.720390416054649,2.593242273562483
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_31,1,SCGE,2.677234526173362,2.6753679119847558
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_31,2,SCGE,3.498172571377701,4.069803542816048
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_32,1,SCGE,2.6884312765938976,3.1461958106146466
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_32,2,SCGE,3.0887223018395997,3.5758419209394803
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_33,1,SCGE,2.7517700817947635,3.9892085803128654
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_33,2,SCGE,2.573659733952613,2.6913046288932527
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_34,1,SCGE,3.5847542563663573,3.2931080829188577
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_35,1,SCGE,2.891196103120113,3.662526255414399
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_35,2,SCGE,2.744011226470323,2.7396289078352165
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_36,1,SCGE,2.6740096578541426,2.784550141954424
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_37,1,SCGE,2.712881771883573,2.748099348380228
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_37,2,SCGE,3.1415217783989005,5.239107981269821
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_38,3,SCGE,2.654433325495161,1.7017706781103012
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_38,4,SCGE,2.2232079810942933,2.6177175715367893
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_39,1,SCGE,2.4569339577374225,2.830684761456791
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_39,2,SCGE,2.947473100519635,2.085192063759321
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_40,1,SCGE,2.538698043979331,2.373916522031197
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_40,2,SCGE,3.4561061152577937,4.911450244679581
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_41,1,SCGE,2.7910885199559057,3.145403630841686
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_41,2,SCGE,2.803032684199662,2.429544993796974
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_42,1,SCGE,2.409384488108288,2.5288815698904545
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_43,1,SCGE,3.0572501025743177,2.848838897628996
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_44,1,SCGE,3.1110020259184568,2.231726990879423
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_44,2,SCGE,2.7231140456838383,2.882409940897217
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_45,1,SCGE,2.5955254860545027,2.9596507372174186
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_45,2,SCGE,2.417546562740193,2.956490849851583
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_46,1,SCGE,2.8059588930330115,2.361641107858785
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_47,1,SCGE,2.434398106177368,3.3473056594939967
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_47,2,SCGE,3.081621232944028,3.4349426356003536
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_48,1,SCGE,3.44121030367795,3.4487776567917723
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_49,1,SCGE,3.191543575965656,2.897675921046732
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_49,2,SCGE,2.741124832475242,2.589446069070045
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_50,1,SCGE,2.659791173268292,2.6740560979825263
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-05_ASY13-1_0nM_SCGE,Position_50,2,SCGE,2.720790649809123,2.5937276020790287
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_1,1,SCGE,3.722246359599328,2.741275856628594
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_1,2,SCGE,2.721932262707169,3.008778207272593
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_2,1,SCGE,2.392472148913777,2.2022118812191604
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_2,2,SCGE,1.9371217285390752,2.331201359250102
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_3,1,SCGE,2.6333043975911656,2.4272839584575
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_4,1,SCGE,2.016593169500976,2.2580493302908216
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_4,2,SCGE,2.3915895938873923,2.169294340994288
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_5,1,SCGE,2.2885909606584893,2.251471588015799
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_6,1,SCGE,2.451592994957228,2.8596072934842454
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_6,2,SCGE,2.0224603531367933,2.175717681458142
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_7,1,SCGE,2.2748052799460945,2.0219663119984608
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_8,1,SCGE,2.4268293037219166,2.2786018613975
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_8,2,SCGE,3.09273973609676,3.549540396898355
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_9,1,SCGE,2.050249934782777,2.3481313326900173
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_9,2,SCGE,2.194294357677294,3.180886211080948
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_10,1,SCGE,2.535681439081616,2.4572676320790388
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_11,1,SCGE,2.0928463215493744,2.260225648384095
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_11,2,SCGE,2.077176792602068,2.5285467889712767
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_12,1,SCGE,2.331740493157666,2.035075499298749
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_12,2,SCGE,2.0729729725069435,1.977178671675916
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_13,1,SCGE,1.95945720018641,2.172204991334705
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_13,2,SCGE,2.5928605129879214,2.703256746345607
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_14,1,SCGE,2.213988343511881,2.2519689193146823
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_14,2,SCGE,1.800880572670524,2.102016512551248
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_15,1,SCGE,1.9512453966540075,2.346168538995405
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_15,2,SCGE,2.3439075277939527,2.0677830292483543
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_16,1,SCGE,2.342913122201717,2.418388439092157
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_17,1,SCGE,2.502423053795386,2.33791493302673
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_18,1,SCGE,2.008051903181085,2.3038425526121267
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_19,1,SCGE,2.1312149612028164,2.1400800286487547
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_20,1,SCGE,2.109265539568704,2.3287044241936785
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_20,2,SCGE,2.0921021670609217,2.5332029070118
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_21,1,SCGE,3.1467610316705312,3.0195238527762998
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_21,2,SCGE,2.1743109051473697,2.200282442634151
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_22,1,SCGE,2.9476505738609085,2.092706051557557
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_22,2,SCGE,2.2952425067080293,2.5910729281161933
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_23,1,SCGE,2.5303694749605348,2.4795296778941345
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_24,1,SCGE,2.6844566854567407,2.6515292612716856
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_25,1,SCGE,1.7790468295175588,2.0180787750805496
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_25,2,SCGE,2.257104776361027,2.3606384635761395
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_26,1,SCGE,2.3241116249023825,2.4172787614019464
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_27,1,SCGE,2.1164670090273097,1.6929786164833869
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_27,2,SCGE,2.517968519314844,2.0580473415972973
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_28,1,SCGE,2.260306212904446,2.119135715914125
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_28,2,SCGE,2.418616697406381,2.2274224784717847
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_29,1,SCGE,1.8100818686823896,1.799854010759749
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_29,2,SCGE,2.2654215326718194,2.96978753685756
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_30,1,SCGE,1.98785843013315,2.0130397099911037
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_30,2,SCGE,2.301956844213839,2.277019208235429
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_31,1,SCGE,2.510694334989496,2.428481947166055
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_32,2,SCGE,3.4218992055771422,2.680867329106334
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_32,3,SCGE,2.394759869572044,2.2642743386465773
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_33,1,SCGE,2.45120146123942,2.4330406922725656
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_33,2,SCGE,1.9312657341424708,2.1273496259550844
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_34,1,SCGE,2.306713451596255,2.16379547879668
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_34,2,SCGE,1.9241727946415192,1.8991804568073856
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_35,1,SCGE,1.971042226632212,1.924342591332848
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_35,2,SCGE,2.3138716603816847,1.936060683226141
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_36,8,SCGE,1.9835784799105811,2.0756490950174564
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_36,9,SCGE,1.8072574855889485,2.0330265970055703
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_37,1,SCGE,2.260896307285821,2.237532598665537
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_38,1,SCGE,2.0362899949037727,2.1637256834711502
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_38,2,SCGE,2.3768920441265995,1.9768554810480223
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_39,1,SCGE,2.1599586379792663,2.275047907466553
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_39,2,SCGE,2.57009545340103,1.537894265396564
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_40,1,SCGE,1.693766085874388,2.115056637527776
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_40,2,SCGE,1.785998940278854,2.1170160569655665
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_41,1,SCGE,2.4060585498660125,1.820811144662768
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_41,2,SCGE,2.128533563021111,2.241445315073813
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_42,1,SCGE,2.3565377216878955,2.011417898997601
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_42,2,SCGE,2.024139831908651,2.010488914915759
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_43,1,SCGE,2.497088479561509,2.3567512880325103
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_43,2,SCGE,2.0775512988168376,2.112241158086095
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_44,1,SCGE,1.9934782481246716,2.328886203067303
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_44,2,SCGE,2.2762592119732634,1.89077801935532
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_45,1,SCGE,1.842865581875485,2.158762177361222
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_46,1,SCGE,2.143228475461828,2.304096153662864
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_46,2,SCGE,2.103727575746585,2.1024132974703456
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_47,1,SCGE,2.103703574201018,1.916204784149507
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_48,1,SCGE,2.1547159086642447,2.362850756872861
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_49,1,SCGE,2.3152790731742585,2.1780853166276706
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_49,2,SCGE,2.554014559758936,2.4797434240804352
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_50,1,SCGE,2.188695440523489,1.9835829155363036
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_10nM_SCGE,Position_50,2,SCGE,2.8905357295328096,2.3647729084282125
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_1,1,SCGE,1.915860712973398,1.994847300196088
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_2,1,SCGE,2.103299655610156,2.025939054820744
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_3,1,SCGE,1.9926498150714995,1.947309097518667
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_3,2,SCGE,2.356217851213138,1.9705179402454744
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_4,2,SCGE,2.207279215179802,2.28916767581574
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_5,1,SCGE,2.498893006115025,2.010060509630328
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_5,2,SCGE,1.9017327366002648,2.096925816968551
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_6,1,SCGE,2.054435697819614,2.279322010465153
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_6,2,SCGE,1.9894441452858167,2.085654442029488
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_7,1,SCGE,2.104926324886463,2.0053857750476247
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_8,1,SCGE,1.9138091719895407,2.072615587361712
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_9,1,SCGE,2.050774476576896,1.8926657219329888
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_9,2,SCGE,2.413575891331827,2.7408047952426697
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_10,1,SCGE,2.11428211622946,2.284201489450058
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_10,2,SCGE,2.3082905018575337,2.6277058223157703
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_11,1,SCGE,2.71165203231222,1.829372640554067
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_12,1,SCGE,2.0902003484649643,2.262393336660846
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_13,1,SCGE,2.1365932504220995,2.3196243600803803
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_13,2,SCGE,2.2253270659542785,2.4204546467696133
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_14,1,SCGE,2.548971645859892,2.031473755635788
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_14,2,SCGE,2.021875742781294,2.0563853766864924
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_15,1,SCGE,1.881621960234824,1.9353799579649733
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_15,2,SCGE,2.678495754418759,2.3764416527408523
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_16,1,SCGE,1.7338411471564334,2.165902386374128
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_16,2,SCGE,1.5902989717717502,2.22705494090561
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_17,1,SCGE,2.722665204232896,2.745739287055497
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_17,2,SCGE,2.5866748890719813,2.140817532430458
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_18,1,SCGE,2.0144300266400417,1.9751671423063448
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_19,1,SCGE,2.100575299970328,2.1326960201637566
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_19,2,SCGE,2.655563560596538,2.235671347659704
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_20,1,SCGE,2.271988788894167,2.554645794403009
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_20,2,SCGE,2.337399315512573,1.8092462308766415
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_21,1,SCGE,2.019194026171033,2.1523718622701398
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_21,2,SCGE,2.5585421536132924,2.5807669257449235
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_22,1,SCGE,1.9736836382484588,2.390824336022395
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_22,3,SCGE,2.1274854829412244,2.06627285952392
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_23,1,SCGE,2.3821739744189885,2.37160661045111
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_23,2,SCGE,2.1391707045494943,2.212731303276545
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_24,1,SCGE,1.953199707245771,1.9437871049715327
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_25,1,SCGE,2.7135442823447,2.3620633246486182
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_26,1,SCGE,2.376290792420614,2.1753622395659526
SCGE,Haploids,2020-05-07_SCGE_Haploid_1,2020-05-07_ASY13-1_30nM_SCGE,Position_26,2,SCGE,2.454727522346102,1.9161945334198944
